<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VN30,20181206,925.5800,928.6400,916.6300,922.8600,62829990
^VN30,20181207,923.9000,933.2900,923.9000,929.5900,57944470
^VN30,20181210,928.9600,928.9600,921.5900,922.8200,54246580
^VN30,20181211,922.5800,925.4300,915.6800,922.3400,49283943
^VN30,20181212,922.4300,927.7000,922.4100,927.7000,53219077
^VN30,20181213,928.2100,935.3300,927.9200,928.9000,55019221
^VN30,20181214,928.8400,928.8400,918.1900,918.7900,53129358
^VN30,20181217,914.9700,914.9700,901.3300,901.4100,112067638
^VN30,20181218,901.3100,901.3100,881.7600,890.6800,61467600
^VN30,20181219,890.7800,891.6900,877.6300,882.7900,62755143
^VN30,20181220,880.4000,883.7600,876.1500,877.0300,49315090
^VN30,20181221,877.0200,877.0200,866.0900,873.0900,59505574
^VN30,20181224,873.1400,879.7400,872.9900,873.6400,42328500
^VN30,20181225,873.5600,873.5600,850.3300,865.6900,76740130
^VN30,20181226,865.9600,867.8800,860.5200,861.0200,39607322
^VN30,20181227,861.5300,872.7300,861.5300,865.4500,48745468
^VN30,20181228,866.0400,868.6200,854.9900,854.9900,45854165
^VN30,20190102,855.0100,864.6400,852.7900,855.6600,37199310
^VN30,20190103,855.2000,856.2100,834.8100,838.7900,55933762
^VN30,20190104,836.6000,842.0500,821.8300,840.1700,41706643
^VN30,20190107,843.9500,858.6900,843.9500,851.4100,35905579
^VN30,20190108,851.2000,852.9200,841.8600,845.4300,33310330
^VN30,20190109,845.5300,856.8700,845.2500,855.5100,39435760
^VN30,20190110,855.3900,859.9300,852.9600,857.9500,37730378
^VN30,20190111,857.8400,862.8800,857.6700,860.3000,41972436
^VN30,20190114,860.4000,860.4000,854.7100,859.4200,39165350
^VN30,20190115,859.4600,865.2600,856.0400,865.1000,34649140
^VN30,20190116,865.0000,868.4100,861.1800,864.2900,44181600
^VN30,20190117,864.1500,864.1500,853.3400,853.3400,34839610
^VN30,20190118,854.5800,859.9500,853.5000,854.7900,66665029
^VN30,20190121,855.0000,865.5900,855.0000,864.1000,50871092
^VN30,20190122,864.4500,865.9200,859.0900,859.1700,37808310
^VN30,20190123,859.2600,864.8300,856.7700,861.7300,41091097
^VN30,20190124,861.6300,866.4900,861.0400,865.5200,41757820
^VN30,20190125,865.4400,869.5300,865.4400,867.7000,37043930
^VN30,20190128,867.6000,871.5600,865.9000,868.7600,29712440
^VN30,20190129,868.8100,872.0300,863.2200,872.0300,36414871
^VN30,20190130,872.0100,872.0100,867.9200,869.1600,40370590
^VN30,20190131,869.3800,874.0900,863.8500,866.0600,52263860
^VN30,20190201,866.0100,868.1500,859.3800,859.8100,59944352
^VN30,20190211,862.2000,878.6700,862.2000,878.6700,52664835
^VN30,20190212,878.6900,890.1600,878.6800,888.3300,70593755
^VN30,20190213,887.6000,897.4200,887.6000,897.4200,84311386
^VN30,20190214,897.8800,904.1100,897.3000,900.1200,67272313
^VN30,20190215,900.1400,903.1100,895.1300,897.7400,57365790
^VN30,20190218,899.7500,904.9300,899.7400,904.9300,53773163
^VN30,20190219,905.0900,915.3100,905.0900,907.8200,85352350
^VN30,20190220,907.3100,913.5100,906.6400,911.8000,60723395
^VN30,20190221,912.8300,926.0900,911.3800,926.0900,65385120
^VN30,20190222,926.3000,934.6500,920.7800,929.5000,78219620
^VN30,20190225,929.5700,944.0100,929.5000,939.4700,83138520
^VN30,20190226,939.5600,941.4500,922.9300,929.5100,68952310
^VN30,20190227,929.7800,935.7600,928.5900,930.5400,60737463
^VN30,20190228,930.3700,930.8100,904.9800,904.9800,82018530
^VN30,20190301,904.9600,915.9900,904.9600,915.3200,44926648
^VN30,20190304,915.3900,929.2800,915.3900,928.4200,62290610
^VN30,20190305,928.2500,931.2300,922.0500,923.6600,87176606
^VN30,20190306,923.7100,926.3200,916.8900,923.5800,41449805
^VN30,20190307,923.7700,930.7900,922.2900,922.2900,57962777
^VN30,20190308,922.1600,922.1600,913.3900,914.7400,55057203
^VN30,20190311,915.0000,918.7300,911.8800,916.2400,35405600
^VN30,20190312,919.2100,929.8600,919.2100,929.8600,72484990
^VN30,20190313,929.9300,939.1700,929.9300,935.4100,77984010
^VN30,20190314,935.7200,937.8200,931.3300,934.4200,64935945
^VN30,20190315,934.8700,934.8700,924.4500,927.0600,94750144
^VN30,20190318,927.1600,935.1600,926.8500,932.7500,80417060
^VN30,20190319,933.5600,935.6700,924.9100,927.5600,70150176
^VN30,20190320,927.5400,927.5400,914.7700,924.1200,161402170
^VN30,20190321,924.2200,928.3200,907.8700,907.8700,57538243
^VN30,20190322,907.9400,914.6900,906.6400,912.2700,65708152
^VN30,20190325,912.1000,912.1000,889.1700,893.4000,69541043
^VN30,20190326,893.7800,901.8100,892.4700,894.5800,46963410
^VN30,20190327,895.7100,903.3500,895.7100,901.7600,46173460
^VN30,20190328,901.5100,903.8800,898.1700,901.6500,58431107
^VN30,20190329,901.6400,906.8400,900.1300,900.1300,63637613
^VN30,20190401,900.1700,905.9400,900.1700,905.8700,65164654
^VN30,20190402,907.1800,912.9400,902.4300,903.5900,81305939
^VN30,20190403,902.7100,903.0500,897.4700,901.5000,102306421
^VN30,20190404,902.0700,906.2900,900.9700,904.3300,41136090
^VN30,20190405,904.6100,905.7600,902.7700,904.6900,82250924
^VN30,20190408,904.9200,907.2000,900.9700,906.5500,37416600
^VN30,20190409,906.4600,908.9400,898.8000,900.0700,48105650
^VN30,20190410,899.9100,899.9100,887.7500,893.1900,47254179
^VN30,20190411,893.6000,896.6800,892.6200,896.0400,29938150
^VN30,20190412,895.9500,895.9500,891.7100,893.1000,47490312
^VN30,20190416,890.8100,890.8100,877.3800,887.7600,49241992
^VN30,20190417,886.6500,891.7800,885.6400,885.6600,57680300
^VN30,20190418,884.2900,887.4800,876.2000,877.0200,46615161
^VN30,20190419,877.0700,884.7700,877.0700,880.5200,28990620
^VN30,20190422,880.9000,880.9000,873.5500,878.2300,37552460
^VN30,20190423,878.3800,881.6700,875.0500,878.2900,55093735
^VN30,20190424,877.9700,889.0200,877.9700,888.6500,38140279
^VN30,20190425,888.5700,888.9100,883.7200,885.6500,39485828
^VN30,20190426,885.4700,890.6900,882.5800,890.5500,37399720
^VN30,20190502,890.6000,893.8900,889.6100,893.8700,52673482
^VN30,20190503,893.8000,895.7000,889.2000,895.4200,52222930
^VN30,20190506,893.8300,893.8300,875.7100,878.8000,49560271
^VN30,20190507,880.0600,885.2300,876.1800,877.0200,51569880
^VN30,20190508,872.2200,874.8900,867.1800,872.7800,47724737
^VN30,20190509,872.7100,875.8900,868.7300,871.5000,90237872
^VN30,20190510,871.2800,877.5900,871.2800,876.4500,38762280
^VN30,20190513,876.1600,879.6400,874.6800,879.6400,54028550
^VN30,20190514,879.1400,882.6700,871.9600,882.6700,43976340
^VN30,20190515,882.9900,893.6800,882.9900,893.2200,49238440
^VN30,20190516,893.7000,896.3400,891.9300,891.9300,49486023
^VN30,20190517,892.9300,893.4400,888.5600,890.5300,45043350
^VN30,20190520,890.1600,901.0600,888.1200,901.0600,47482000
^VN30,20190521,901.7900,907.6400,900.9700,901.3600,107487327
^VN30,20190522,901.4900,906.9900,897.2700,897.6600,55974947
^VN30,20190523,897.5000,899.0200,892.0800,895.0700,71633456
^VN30,20190524,894.2200,898.2400,884.4800,884.4800,66761966
^VN30,20190527,884.6000,889.3200,884.2600,889.2000,29654840
^VN30,20190528,889.5400,891.5500,883.6700,885.2700,30927150
^VN30,20190529,885.8000,886.9600,882.1500,883.5200,33829930
^VN30,20190530,883.1300,888.5600,880.0400,883.3700,29873700
^VN30,20190531,883.2100,884.5600,876.2900,876.2900,34297640
^VN30,20190603,873.2500,873.8600,858.6400,864.0800,51473370
^VN30,20190604,864.4400,868.6200,857.9400,864.3500,32528920
^VN30,20190605,870.1500,871.5600,863.6900,863.6900,27109050
^VN30,20190606,864.6100,865.1400,851.6500,861.3100,38238280
^VN30,20190607,863.1500,869.5600,862.9500,869.5600,33454350
^VN30,20190610,874.1000,877.3300,867.2900,872.4900,44465190
^VN30,20190611,873.1900,874.2800,870.3200,870.9100,29455250
^VN30,20190612,870.4500,871.5800,865.4200,865.4200,32449060
^VN30,20190613,863.6900,864.3000,857.9100,859.6800,32318410
^VN30,20190614,859.4100,864.1800,859.4100,861.6500,34401390
^VN30,20190617,860.7500,862.1500,851.9900,852.9900,40074050
^VN30,20190618,852.7200,853.8700,845.5900,848.1700,42999880
^VN30,20190619,853.1200,854.8100,851.2000,854.3400,39852300
^VN30,20190620,854.2400,867.8700,854.2400,864.5900,53355700
^VN30,20190621,867.2700,870.1600,866.0400,866.5300,72303640
^VN30,20190624,867.5500,873.2000,867.4100,868.9400,40701190
^VN30,20190625,867.8800,870.3700,866.3000,868.5000,38482520
^VN30,20190626,868.1600,870.3600,865.8500,866.8100,41570560
^VN30,20190627,866.8400,867.0600,854.4100,854.4100,44966190
^VN30,20190628,854.5900,864.2400,848.6400,864.2400,43760910
^VN30,20190701,868.0300,876.2600,868.0300,876.2600,49225200
^VN30,20190702,874.8400,876.9200,870.7100,872.9200,38741880
^VN30,20190703,872.1500,872.1500,865.7600,869.5800,42594210
^VN30,20190704,870.5600,879.7200,870.5600,879.7200,49311640
^VN30,20190705,880.2300,882.0700,876.4400,880.2300,41267320
^VN30,20190708,876.9200,876.9200,867.4500,870.9200,44396550
^VN30,20190709,869.7900,872.5200,866.4000,872.2100,41064380
^VN30,20190710,873.8300,878.3200,873.8300,876.1200,41858640
^VN30,20190711,879.3600,880.7900,876.8200,879.1000,39213260
^VN30,20190712,881.2000,882.7400,874.9900,874.9900,46827980
^VN30,20190715,876.5700,876.5700,871.0000,873.7100,42053110
^VN30,20190716,876.0600,880.9100,876.0600,880.9100,48665170
^VN30,20190717,881.5100,882.8200,877.5900,879.7500,59853640
^VN30,20190718,876.9200,876.9200,870.8100,870.8100,44968100
^VN30,20190719,873.9900,880.9100,873.9900,880.7900,63926250
^VN30,20190722,879.8700,885.2600,878.5400,879.6200,48837900
^VN30,20190723,879.2900,888.4200,878.2400,888.2600,48223670
^VN30,20190724,890.3200,892.7200,885.9100,887.3900,46413440
^VN30,20190725,885.9100,892.2300,885.2900,890.4100,54563440
^VN30,20190726,889.4400,891.7600,886.1400,887.8400,45307890
^VN30,20190729,887.6600,889.8700,881.1100,888.5400,44918580
^VN30,20190730,891.6800,892.1500,877.9200,877.9200,44932360
^VN30,20190731,876.7200,884.0200,874.4400,883.1900,43400530
^VN30,20190801,882.9200,887.3900,881.7100,887.3900,41754860
^VN30,20190802,878.8600,885.8200,878.0300,885.2900,54739360
^VN30,20190805,882.3300,883.8700,872.3900,872.3900,53465930
^VN30,20190806,860.6700,866.2000,858.0200,866.1300,52907240
^VN30,20190807,867.9800,871.7800,863.7900,868.2700,40017410
^VN30,20190808,868.0100,876.7900,866.9000,875.8100,58877170
^VN30,20190809,877.5500,880.2300,874.7200,878.6200,46667200
^VN30,20190812,879.1300,883.4100,877.4000,882.2300,44745840
^VN30,20190813,879.7700,881.4200,875.4400,877.9700,59070490
^VN30,20190814,886.3000,886.5900,880.4200,880.5100,44297320
^VN30,20190815,870.2800,890.7800,868.0500,890.7800,50395380
^VN30,20190816,887.5700,900.3100,887.3100,892.4400,70252830
^VN30,20190819,895.3100,896.9900,889.3900,891.7800,39311010
^VN30,20190820,893.5000,894.5900,891.1800,894.4500,41244380
^VN30,20190821,892.4700,901.1500,892.0900,900.5400,56164360
^VN30,20190822,901.5500,904.3500,899.5800,901.2900,46933460
^VN30,20190823,902.0800,902.1700,897.0000,900.5300,49584900
^VN30,20190826,893.0000,893.3700,887.1800,892.4800,65313090
^VN30,20190827,896.7100,899.1800,886.9100,886.9100,59291850
^VN30,20190828,888.1200,890.4600,885.3900,886.0800,41622640
^VN30,20190829,887.1600,889.1300,882.3000,889.1300,42613720
^VN30,20190830,891.4400,893.4200,889.9500,892.5100,40839960
^VN30,20190903,893.2800,893.9400,886.6400,888.9700,45768490
^VN30,20190904,888.9500,890.1600,884.0300,887.1200,41234740
^VN30,20190905,889.8700,891.2800,886.1000,886.1000,42074670
^VN30,20190906,887.5400,889.2000,884.9700,885.9500,40543850
^VN30,20190909,886.7600,886.9700,883.7600,885.6100,37164220
^VN30,20190910,886.7400,888.3800,881.3100,883.0400,58050240
^VN30,20190911,883.0400,885.9300,881.5600,885.5200,67460950
^VN30,20190912,887.9900,894.3200,887.9900,894.3200,56295531
^VN30,20190913,894.3200,905.0500,894.0500,905.0500,81085124
^VN30,20190916,905.0500,909.5300,902.9900,908.6000,82374241
^VN30,20190917,908.6000,912.8500,904.6200,912.3800,76679097
^VN30,20190918,912.3800,914.9100,911.0800,913.4800,96813606
^VN30,20190919,913.8800,918.8800,909.9900,918.8800,72210480
^VN30,20190920,918.8800,920.6500,914.7000,915.1600,86758510
^VN30,20190923,915.1600,918.4200,909.9800,909.9800,92464786
^VN30,20190924,909.9800,914.0000,908.2400,910.7600,72141575
^VN30,20190925,910.7600,913.3300,906.7400,912.4200,85175290
^VN30,20190926,912.9100,918.1000,912.0300,918.1000,65883001
^VN30,20190927,918.1000,925.5800,918.1000,924.8300,75579930
^VN30,20190930,924.8300,930.7300,922.7900,922.8900,67311556
^VN30,20191001,922.8900,926.3100,921.9000,926.3100,107040950
^VN30,20191002,926.3100,927.1200,917.6800,919.7300,76985682
^VN30,20191003,913.7100,921.7000,911.6800,921.7000,86274330
^VN30,20191004,921.7000,924.2900,915.1600,915.1600,81102190
^VN30,20191007,916.2200,917.2500,907.5000,907.5000,71489751
^VN30,20191008,907.5000,915.2700,906.9100,915.2700,77350560
^VN30,20191009,915.2700,917.8100,912.9100,914.5400,80410710
^VN30,20191010,914.5400,917.0700,912.3500,913.0500,71794278
^VN30,20191011,913.0500,917.0400,913.0500,916.6800,78834405
^VN30,20191014,916.6800,924.5500,916.6800,921.9100,93986472
^VN30,20191015,921.9100,924.7900,920.6300,923.2700,81616780
^VN30,20191016,923.2700,927.7600,923.2700,924.6400,72440190
^VN30,20191017,924.6400,924.7500,919.1000,919.1000,82960977
^VN30,20191018,919.1000,922.5900,916.9100,919.1300,69308160
^VN30,20191021,919.1300,919.1300,914.0000,914.0000,78715556
^VN30,20191022,914.1100,917.5200,913.1000,916.8100,63918290
^VN30,20191023,916.8100,919.6100,916.0400,919.6100,66333164
^VN30,20191024,920.2800,925.2500,919.2200,925.2500,67501060
^VN30,20191025,925.3000,927.0500,923.6900,927.0500,67758550
^VN30,20191028,927.8500,929.9300,925.9700,925.9700,79928384
^VN30,20191029,926.4500,928.1800,923.9700,923.9700,77204833
^VN30,20191030,923.9700,928.7300,922.7000,925.0700,67313320
^VN30,20191031,925.0700,928.7500,922.0900,922.6800,71766070
^VN30,20191101,922.6800,934.1900,922.6800,933.5500,105607575
^VN30,20191104,936.4000,941.4100,932.4700,940.2500,100174667
^VN30,20191105,941.4000,944.1800,938.8800,942.3400,79388127
^VN30,20191106,941.3900,945.3200,940.8900,942.3800,90391060
^VN30,20191107,942.3800,945.2200,940.2900,944.2500,94502463
^VN30,20191108,946.4400,948.1400,942.4000,944.7000,89559420
^VN30,20191111,944.7000,946.5300,939.0000,939.7200,88926330
^VN30,20191112,939.3600,942.5100,938.1200,939.8200,70788598
^VN30,20191113,939.8200,940.9100,931.1500,932.6000,150833241
^VN30,20191114,933.0200,935.5000,927.1400,928.4400,81597440
^VN30,20191115,929.0300,930.5600,922.7800,927.3600,78864280
^VN30,20191118,927.3600,929.1300,920.5200,920.9500,76773110
^VN30,20191119,920.9500,926.0700,920.1100,926.0700,100619028
^VN30,20191120,926.0700,926.4300,917.0000,917.0000,82278950
^VN30,20191121,914.4600,915.1400,898.2300,898.2300,97468109
^VN30,20191122,905.8900,906.5100,885.8500,892.3100,99037567
^VN30,20191125,892.3100,896.1900,886.8100,894.8000,71837850
^VN30,20191126,898.6200,900.5900,896.4900,897.5000,84589693
^VN30,20191127,897.5000,900.9500,895.0600,895.0600,72437644
^VN30,20191128,893.3100,895.2500,883.3000,885.7000,90570301
^VN30,20191129,886.6500,888.3600,882.9800,887.4700,75454338
^VN30,20191202,887.4700,889.1200,875.1000,875.1000,92046005
^VN30,20191203,875.1000,877.8500,866.1600,868.6800,128605228
^VN30,20191204,868.6800,883.5600,865.6400,883.5600,99433640
^VN30,20191205,883.5600,886.2100,878.3900,879.3200,84367701
^VN30,20191206,879.3200,882.5900,876.6600,880.4300,73276900
^VN30,20191209,879.5500,882.4800,876.2600,879.9400,91165370
^VN30,20191210,879.9400,880.1800,870.4500,873.1600,99733391
^VN30,20191211,873.1600,878.2700,869.3000,878.2700,91840279
^VN30,20191212,878.2700,885.6400,878.2700,884.8000,75058991
^VN30,20191213,884.8000,888.2600,880.5500,880.5500,92783280
^VN30,20191216,880.5500,880.5500,874.2400,876.6500,114566430
^VN30,20191217,876.9100,877.4400,867.1400,867.4400,88870666
^VN30,20191218,865.4300,867.4900,861.0500,863.1600,95666040
^VN30,20191219,862.5300,867.0200,858.9400,862.2300,90455630
^VN30,20191220,863.8800,869.4400,862.4600,868.3700,91386150
^VN30,20191223,868.3700,872.6700,868.2000,868.2000,91493580
^VN30,20191224,868.2000,869.8800,865.1500,869.8800,76632756
^VN30,20191225,869.8800,874.8000,869.2800,873.1800,73158714
^VN30,20191226,873.1800,874.8700,869.6300,872.0700,75604940
^VN30,20191227,872.0700,876.3800,868.2000,876.3800,52757470
^VN30,20191230,876.5800,881.1100,876.4900,880.2900,35563500
^VN30,20191231,880.2900,881.8600,876.6700,879.0600,62934988
^VN30,20200102,879.0600,886.8800,877.0100,886.8800,96928880
^VN30,20200103,888.3600,890.3700,883.2800,883.2800,44169390
^VN30,20200106,879.1000,879.6800,872.3400,872.3400,55225846
^VN30,20200107,872.3400,877.0500,870.5900,876.7000,62497863
^VN30,20200108,870.8700,870.8900,861.7000,865.1800,122997524
^VN30,20200109,865.1800,878.3000,865.1800,877.7600,63853510
^VN30,20200110,877.7600,887.7400,877.7600,885.5200,80596640
^VN30,20200113,883.6600,885.3300,881.5200,881.7900,44929423
^VN30,20200114,881.7900,886.7000,880.6900,884.7700,101579404
^VN30,20200115,884.7700,886.3100,882.8300,885.3600,56696300
^VN30,20200116,885.3600,892.1200,884.2300,891.9600,85588867
^VN30,20200117,891.9600,897.6300,891.6900,894.8400,78682342
^VN30,20200120,894.8400,897.4000,891.9300,897.4000,64420690
^VN30,20200121,897.4000,907.4300,897.4000,906.5200,63140960
^VN30,20200122,906.5200,909.0900,903.6000,909.0900,57214500
^VN30,20200130,909.0900,909.0900,870.8300,875.8200,84978800
^VN30,20200131,875.8200,876.5600,848.6300,848.6300,114382080
^VN30,20200203,848.6300,848.6300,804.5300,842.6700,102316520
^VN30,20200204,842.6700,849.7600,834.1000,845.5200,81815180
^VN30,20200205,851.8400,854.3100,840.5300,845.3100,81526613
^VN30,20200206,845.3100,862.8600,843.3800,862.8600,104243694
^VN30,20200207,862.8600,865.8500,858.1300,863.4900,86382280
^VN30,20200210,863.4900,863.4900,848.4700,852.8700,52515647
^VN30,20200211,852.8700,859.1600,852.8700,856.3900,70070560
^VN30,20200212,861.4500,869.9200,860.4900,863.2300,80775330
^VN30,20200213,862.1400,864.5900,858.6100,864.1600,58430270
^VN30,20200214,867.4700,868.8400,863.2200,865.8600,74645390
^VN30,20200217,866.9400,867.4000,862.9500,866.2700,60906930
^VN30,20200218,866.6100,866.6100,858.8500,861.7100,70892894
^VN30,20200219,861.7100,865.4000,859.6700,863.8400,69129280
^VN30,20200220,866.5800,872.7100,864.3200,871.4000,61106480
^VN30,20200221,871.4000,877.4700,868.7800,868.8900,78411936
^VN30,20200224,868.8900,868.8900,837.4000,837.4000,109257339
^VN30,20200225,837.4000,849.5800,830.5600,849.5800,92349850
^VN30,20200226,849.5800,849.5800,838.0100,841.6800,58896320
^VN30,20200227,841.6800,848.9100,836.6900,848.3400,63947049
^VN30,20200228,848.3400,848.3400,823.1300,831.9700,103877027
^VN30,20200302,831.9700,837.7600,827.3400,835.4200,80301820
^VN30,20200303,835.4200,846.2100,835.4200,837.9900,68939866
^VN30,20200304,837.9900,838.9700,831.3600,837.9900,63938913
^VN30,20200305,837.9900,846.5800,836.9900,839.1200,73069209
^VN30,20200306,839.1200,839.1200,827.5900,835.9700,67820720
^VN30,20200309,830.6300,830.6300,781.2400,782.8500,123922333
^VN30,20200310,782.8500,794.6400,763.2500,789.5100,115668160
^VN30,20200311,793.4400,795.5600,746.9800,758.1600,122247830
^VN30,20200312,743.9000,743.9000,710.4100,719.2100,120241789
^VN30,20200313,719.2100,721.8700,674.5000,716.6500,165194480
^VN30,20200316,716.6500,716.6500,689.5200,698.1800,108031254
^VN30,20200317,698.1800,702.3600,673.7300,699.7300,114495463
^VN30,20200318,699.7300,704.6900,695.5500,700.6500,112617007
^VN30,20200319,700.6500,700.6500,670.0600,679.5500,81268050
^VN30,20200320,679.5500,683.4100,669.0800,673.7000,90717283
^VN30,20200323,671.0500,671.0500,628.7200,632.8600,117790375
^VN30,20200324,632.8600,633.6900,619.0700,625.4300,98200165
^VN30,20200325,625.4300,652.3100,625.4300,652.3100,111300160
^VN30,20200326,651.9400,654.9700,639.0600,646.7000,108246560
^VN30,20200327,644.1700,649.1000,634.3600,642.2300,118446660
^VN30,20200330,642.2300,642.2300,605.0000,613.0200,92040231
^VN30,20200331,613.0200,628.6500,599.5300,610.7600,90378380
^VN30,20200401,610.7600,631.1000,606.2100,628.7900,123990196
^VN30,20200403,634.3200,649.1500,634.3200,649.1500,91320392
^VN30,20200406,649.1500,682.6500,649.1500,682.6500,135897249
^VN30,20200407,682.6500,693.8100,677.5000,693.6100,124562270
^VN30,20200408,693.6100,693.6600,675.2600,691.1700,96873880
^VN30,20200409,691.1700,704.0300,691.1700,697.8500,114066520
^VN30,20200410,697.8500,701.6500,687.6300,695.7400,151458383
^VN30,20200413,698.9100,714.2400,698.7400,706.3700,107475634
^VN30,20200414,711.3400,713.8100,699.1900,713.8100,112119930
^VN30,20200415,713.8100,725.9700,713.8100,722.8000,117466590
^VN30,20200416,722.8000,726.7100,714.6200,726.5700,90463600
^VN30,20200417,726.5700,735.9900,726.5700,734.9800,112188888
^VN30,20200420,740.7000,741.6200,729.7000,736.3100,114065280
^VN30,20200421,736.3100,736.3100,702.7800,706.6500,135788101
^VN30,20200422,706.6500,718.5900,694.1300,714.4200,93778240
^VN30,20200423,727.7100,729.5900,716.4400,717.4900,69432480
^VN30,20200424,720.8700,725.1300,711.1400,725.0500,77989710
^VN30,20200427,734.4100,734.8400,719.6600,719.6600,113464824
^VN30,20200428,720.9700,721.5300,711.8900,715.7400,80651380
^VN30,20200429,715.6800,719.0900,713.7800,715.3300,86911693
^VN30,20200504,709.4900,715.5900,707.3100,709.3500,78733204
^VN30,20200505,709.3500,714.5900,707.5100,711.0100,67391188
^VN30,20200506,713.8400,725.9400,709.7700,725.9400,124509782
^VN30,20200507,725.9400,739.9800,725.9400,739.9800,88938030
^VN30,20200508,739.9800,772.9700,739.9800,760.1500,154732603
^VN30,20200511,760.1500,777.1300,760.1500,777.1300,127388024
^VN30,20200512,775.7000,783.7700,766.8400,782.4500,111888980
^VN30,20200513,782.4500,787.8500,760.4500,783.6900,130261112
^VN30,20200514,783.6900,785.0000,773.7200,780.7300,133168275
^VN30,20200515,780.7300,785.1100,771.4600,773.9500,88573880
^VN30,20200518,774.2400,787.2700,770.7100,787.2700,89464750
^VN30,20200519,801.5900,807.9400,796.5900,799.3100,148957080
^VN30,20200520,799.3100,803.3200,794.1200,803.3200,103958460
^VN30,20200521,804.8600,815.5500,802.7100,815.5500,144053030
^VN30,20200522,808.8400,811.7600,803.1400,803.1400,104222793
^VN30,20200525,803.8000,808.9500,799.4200,807.2500,101096493
^VN30,20200526,809.6400,815.8500,807.8400,815.0100,106561220
^VN30,20200527,818.9400,821.3500,801.3600,801.3600,130066290
^VN30,20200528,804.2000,810.3100,800.1600,804.0600,130053247
^VN30,20200529,804.0600,808.7000,801.4800,806.2300,81915120
^VN30,20200601,810.7500,821.4700,810.7500,821.4700,192008310
^VN30,20200602,823.6900,826.9600,818.3600,818.7000,171449173
^VN30,20200603,821.8500,824.2900,818.5000,824.2900,96376940
^VN30,20200604,824.2900,831.3300,823.7700,823.7700,151784073
^VN30,20200605,823.7700,826.4700,818.4200,826.4700,159432619
^VN30,20200608,826.4700,845.4000,826.4700,838.5200,174354725
^VN30,20200609,838.5200,843.5400,836.2300,837.0200,171280532
^VN30,20200610,836.8000,841.9500,827.6000,839.1100,169060826
^VN30,20200611,839.1100,842.7400,806.8700,806.8700,208884910
^VN30,20200612,806.8700,807.7600,783.9200,807.7600,192722630
^VN30,20200615,807.7600,813.5600,778.7100,778.7100,366144725
^VN30,20200616,793.1600,801.1900,789.2000,798.8200,112197434
^VN30,20200617,801.1700,801.2200,793.4000,796.4300,82976640
^VN30,20200618,792.3600,799.8900,788.8900,797.0800,76216630
^VN30,20200619,799.4600,808.2800,799.4600,808.2800,116452443
^VN30,20200622,811.2600,812.8700,805.2900,809.9700,74971465
^VN30,20200623,809.9700,812.0500,804.1600,807.6100,124568410
^VN30,20200624,809.0500,813.1700,799.5600,801.6200,78294110
^VN30,20200625,793.9100,798.0700,791.6200,796.5100,81748951
^VN30,20200626,796.5100,803.4700,793.2500,795.5300,73350939
^VN30,20200629,789.1800,789.3300,769.3000,774.8100,127824476
^VN30,20200630,781.4200,783.9500,765.7200,770.5300,94225901
^VN30,20200701,770.5300,787.2500,770.5300,786.8200,94773223
^VN30,20200702,786.8200,788.8200,781.5200,785.5900,75138460
^VN30,20200703,786.4300,790.0400,785.8900,789.8700,60721312
^VN30,20200706,789.8700,803.5800,789.8700,803.4600,78408303
^VN30,20200707,807.2900,812.0300,805.6800,805.6800,100703199
^VN30,20200708,805.6800,807.0200,801.6800,805.0600,76203810
^VN30,20200709,807.7100,819.4500,807.7100,817.0800,115197877
^VN30,20200710,813.9300,817.6400,806.9600,809.0200,91245270
^VN30,20200713,812.2600,814.1100,803.0700,806.1700,79061476
^VN30,20200714,806.1700,806.1700,798.2300,805.3700,79127404
^VN30,20200715,810.8000,814.8900,810.1600,810.1600,64989429
^VN30,20200716,812.0100,819.8300,809.5000,819.8300,71793249
^VN30,20200717,814.7600,817.1000,812.8600,814.1600,76604847
^VN30,20200720,813.3600,813.5000,803.3600,803.3600,79426520
^VN30,20200721,805.0800,806.2800,800.0000,804.7000,71662450
^VN30,20200722,805.6200,806.7600,797.8500,797.8500,85026427
^VN30,20200723,798.1500,800.2900,794.7100,800.2900,80566790
^VN30,20200724,797.0000,797.7000,760.5700,772.2900,145226300
^VN30,20200727,772.2900,772.2900,726.2200,729.9300,142652298
^VN30,20200728,729.9300,757.5000,729.9300,756.1700,111861366
^VN30,20200729,742.4700,742.4700,723.0300,735.1600,97116510
^VN30,20200730,735.1600,746.7400,735.1600,746.0200,62774611
^VN30,20200731,732.1600,747.5600,731.2800,740.7300,67812170
^VN30,20200803,740.1700,757.8600,739.9400,757.8600,80183860
^VN30,20200804,757.8600,768.2200,757.8600,768.2200,71643110
^VN30,20200805,767.8000,781.4700,761.8400,780.7100,111697444
^VN30,20200806,779.9200,786.8000,776.2200,781.6000,68023430
^VN30,20200807,781.4900,785.8900,778.7000,782.1500,73386057
^VN30,20200810,782.1500,791.3700,782.1500,784.3000,85335270
^VN30,20200811,785.9500,788.9200,781.1800,784.5700,67152353
^VN30,20200812,784.5700,790.0100,784.3200,788.4200,85466650
^VN30,20200813,788.4200,795.3000,788.4200,795.0900,66854578
^VN30,20200814,795.0900,801.4000,789.3200,791.9800,87152160
^VN30,20200817,791.9800,793.2300,782.5400,791.5400,68015231
